DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2014-07-25T14:04:00.000+00:00,58.266,-137.072,17.6,2.9,ml,,,,0.63,ak,ak11336736,1407260298177
2014-07-25T14:02:11.000+00:00,58.212,-137.130,5.8,2.5,ml,,,,0.53,ak,ak11336735,1407260195301
2014-07-25T13:52:33.160+00:00,36.138,-120.194,11.2,2.7,md,78,57,0.1,0.08,nc,nc72264361,1407448326869
2014-07-25T13:24:17.000+00:00,58.303,-137.077,,2.7,ml,,,,0.38,ak,ak11336716,1407260188110
2014-07-25T13:19:49.000+00:00,58.455,-136.778,14.8,2.5,ml,,,,0.89,ak,ak11336678,1407260281886
2014-07-25T13:06:30.690+00:00,58.202,-136.913,10.0,3.8,ml,,147,1.1,0.73,us,usb000rx72,1407263466876
2014-07-25T12:48:44.160+00:00,17.883,145.395,323.6,4.4,mb,,89,4.3,0.91,us,usb000rx6z,1406321483051
2014-07-25T12:39:42.000+00:00,58.241,-137.089,5.1,2.7,ml,,,,0.46,ak,ak11349683,1407260366199
2014-07-25T12:38:39.000+00:00,58.225,-137.097,4.0,2.5,ml,,,,0.69,ak,ak11349682,1407260364289
2014-07-25T12:28:44.000+00:00,58.268,-137.022,10.0,2.5,ml,,,,0.62,ak,ak11349678,1407260357876
2014-07-25T12:20:45.000+00:00,58.196,-137.062,10.0,2.8,ml,,,,1.00,ak,ak11336593,1407260296830
2014-07-25T12:18:44.000+00:00,58.232,-137.062,10.0,2.8,ml,,,,0.58,ak,ak11336590,1407260186357
2014-07-25T12:16:11.000+00:00,58.331,-137.052,10.0,2.9,ml,,,,0.93,ak,ak11349672,1407260350025
2014-07-25T12:13:07.000+00:00,58.166,-136.994,10.0,3.5,ml,,,,0.77,ak,ak11349671,1407260348464
2014-07-25T12:11:49.000+00:00,58.245,-137.106,3.9,3.7,ml,,,,0.67,ak,ak11336580,1407263152959
2014-07-25T12:03:13.000+00:00,58.261,-137.018,10.0,2.9,ml,,,,0.62,ak,ak11349669,1407260347172
2014-07-25T11:59:55.280+00:00,58.334,-137.039,10.0,3.8,mb,,118,1.2,1.35,us,usb000rx6n,1407262879757
2014-07-25T11:53:19.830+00:00,58.267,-137.025,10.0,3.9,ml,,140,1.2,0.68,us,usb000rx6l,1407262607797
2014-07-25T11:52:35.000+00:00,58.381,-136.996,0.5,3.4,ml,,,,0.57,ak,ak11349665,1407260344428
2014-07-25T11:38:48.000+00:00,58.196,-137.141,0.5,2.8,ml,,,,0.78,ak,ak11336528,1407260181687
2014-07-25T11:33:55.670+00:00,58.298,-137.000,10.0,4.0,mb,,118,1.2,0.85,us,usb000rx69,1407262320902
2014-07-25T11:26:10.000+00:00,58.258,-137.060,7.5,2.7,ml,,,,0.44,ak,ak11336513,1407260179713
2014-07-25T11:19:36.760+00:00,58.480,-137.055,10.0,4.4,mb,,83,1.2,1.31,us,usb000rx63,1407262040779
2014-07-25T11:18:28.000+00:00,58.057,-137.155,27.8,2.9,ml,,,,1.14,ak,ak11336472,1407260178537
2014-07-25T11:15:35.000+00:00,58.307,-137.067,1.0,3.2,ml,,,,0.65,ak,ak11336469,1407260177278
2014-07-25T11:09:06.090+00:00,-29.609,-177.409,39.2,4.9,mb,,129,0.6,0.65,us,usb000rx6j,1406315501551
2014-07-25T11:08:39.490+00:00,58.283,-137.121,10.0,4.5,mb,,128,1.2,0.86,us,usb000rx5r,1407261760648
2014-07-25T11:05:06.000+00:00,58.371,-136.941,10.0,3.3,ml,,,,0.76,ak,ak11336439,1407260294079
2014-07-25T10:59:34.000+00:00,57.796,-154.790,86.1,4.6,ml,,,,0.71,ak,ak11336425,1407261286597
2014-07-25T10:59:32.000+00:00,58.375,-136.951,9.6,4.1,ml,,,,0.54,ak,ak11349644,1407260336734
2014-07-25T10:57:11.000+00:00,58.328,-137.008,10.0,4.6,ml,,,,0.52,ak,ak11349643,1407260351712
2014-07-25T10:54:49.780+00:00,58.358,-137.130,10.0,5.9,mwp,,56,1.2,1.11,us,usb000rx5i,1407260316861
2014-07-25T10:54:47.000+00:00,19.333,-155.193,7.8,2.5,Ml,,83,0.0,0.07,hv,hv60738871,1406323803863
2014-07-25T10:54:06.050+00:00,58.278,-137.076,10.0,4.7,mb,,84,1.2,0.98,us,usb000rx5g,1407260151511
2014-07-25T10:43:53.850+00:00,-15.205,-72.078,165.1,4.6,mb,,127,3.6,1.10,us,usb000rx5e,1406313993070
2014-07-25T10:01:05.700+00:00,47.739,-121.996,0.1,2.9,Ml,,50,0.0,0.43,uw,uw60826997,1406546227589
2014-07-25T09:58:01.580+00:00,36.731,71.289,186.9,4.5,mb,,75,0.7,1.25,us,usb000rx57,1406311234592
2014-07-25T08:32:40.500+00:00,-25.406,-175.212,31.0,5.0,mb,,113,4.5,0.84,us,usb000rx37,1407998799000
2014-07-25T07:38:31.600+00:00,19.104,-66.506,23.0,2.6,Md,15,252,0.6,0.37,pr,pr14206001,1406885640000
2014-07-25T07:10:29.030+00:00,14.410,-89.942,254.5,4.3,mb,,114,0.6,0.90,us,usb000rx2t,1407937037976
2014-07-25T07:05:21.200+00:00,17.953,-68.366,55.0,3.1,Md,9,270,0.6,0.40,pr,pr14206000,1406885373000
2014-07-25T05:07:01.690+00:00,48.929,155.276,64.3,4.4,mb,,53,4.5,0.81,us,usb000s0bx,1407934065760
2014-07-25T04:56:52.300+00:00,36.641,-98.242,5.0,3.3,mb_lg,,54,0.2,0.73,us,usb000rx2d,1406350880057
2014-07-25T04:52:57.900+00:00,-23.196,-66.150,176.1,4.5,mb,,175,2.6,1.36,us,usb000rx2c,1406292930539
2014-07-25T04:18:17.240+00:00,41.589,142.045,69.7,5.1,mb,,116,0.9,0.74,us,usb000rx2a,1406301332389
2014-07-25T03:50:20.000+00:00,63.146,-151.353,7.9,2.9,ml,,,,1.00,ak,ak11336251,1407260207108
2014-07-25T03:22:36.000+00:00,62.881,-148.261,60.0,3.7,ml,,,,0.78,ak,ak11336230,1407260190950
2014-07-25T01:41:37.000+00:00,62.622,-149.343,9.0,2.8,ml,,,,0.83,ak,ak11336204,1407260105853
2014-07-25T00:02:39.650+00:00,-21.408,-179.298,615.9,4.6,mb,,53,4.4,0.63,us,usb000rx1k,1406275520759
2014-07-24T23:57:28.400+00:00,10.413,125.267,38.0,5.3,mb,,87,3.3,0.97,us,usb000rx1j,1406383955000
2014-07-24T23:09:04.010+00:00,28.496,-43.739,10.0,4.7,mb,,134,24.0,0.53,us,usb000rx1f,1406272290643
2014-07-24T21:51:10.400+00:00,-36.625,-73.689,13.0,4.6,mb,,124,0.6,0.62,us,usb000rx12,1406267629918
2014-07-24T19:20:14.640+00:00,32.904,-116.268,8.8,3.5,ml,58,47,0.0,0.21,ci,ci15530681,1406316081121
2014-07-24T18:48:27.300+00:00,10.054,-84.240,10.0,4.0,mb,,177,0.1,0.71,us,usb000rx2l,1407999994652
2014-07-24T18:06:01.000+00:00,62.093,-149.705,26.0,2.8,ml,,,,0.61,ak,ak11335668,1406254123676
2014-07-24T17:12:43.200+00:00,17.749,-63.596,136.0,3.6,Md,11,158,0.4,0.17,pr,pr14205002,1406250912050
2014-07-24T17:10:20.440+00:00,-5.609,145.391,75.2,5.4,mb,,32,4.2,1.07,us,usb000rwxu,1406223732295
2014-07-24T16:51:15.720+00:00,42.302,144.823,53.8,4.4,mb,,115,1.3,0.88,us,usb000rwxf,1406300619000
2014-07-24T16:51:08.630+00:00,41.043,-125.194,0.6,2.5,md,30,291,0.9,0.22,nc,nc72263886,1407447797690
2014-07-24T16:04:30.000+00:00,60.116,-153.306,100.0,3.1,ml,,,,0.95,ak,ak11335609,1406296652000
2014-07-24T15:44:53.140+00:00,35.731,-121.117,6.5,2.9,ml,91,49,0.0,0.07,nc,nc72263841,1408569283611
2014-07-24T15:20:51.870+00:00,35.729,-121.119,6.7,2.6,md,76,49,0.0,0.05,nc,nc72263801,1407447724274
2014-07-24T14:49:48.630+00:00,-9.326,115.402,65.3,4.0,mb,,71,1.5,0.77,us,usb000rx2g,1406265086000
2014-07-24T14:39:46.000+00:00,51.429,-174.641,26.5,3.7,ml,,,,0.50,ak,ak11335546,1406241735857
2014-07-24T14:30:35.000+00:00,60.080,-153.300,100.0,3.0,ml,,,,0.98,ak,ak11335536,1406241184252
2014-07-24T11:20:38.000+00:00,63.189,-152.864,1.4,2.7,ml,,,,0.80,ak,ak11335497,1406229784369
2014-07-24T11:15:58.000+00:00,59.871,-152.873,97.3,2.6,ml,,,,0.54,ak,ak11335475,1406229519329
2014-07-24T11:08:17.700+00:00,18.679,-67.995,90.0,3.2,Md,11,209,0.4,0.28,pr,pr14205001,1406229049960
2014-07-24T10:58:08.400+00:00,18.966,-67.850,50.0,3.3,Md,9,241,0.7,0.28,pr,pr14205000,1406228446420
2014-07-24T10:27:28.000+00:00,35.785,-97.507,6.4,2.7,mb_lg,,107,0.0,0.51,us,usb000rx2j,1406265787861
2014-07-24T10:14:39.200+00:00,19.430,-155.617,44.7,2.5,Ml,,65,0.0,0.23,hv,hv60738091,1406239997805
2014-07-24T08:41:06.770+00:00,-9.205,111.534,36.4,5.0,mb,,89,1.6,0.99,us,usb000rwt6,1406214441262
2014-07-24T08:16:51.650+00:00,-9.316,113.020,37.0,4.5,mb,,79,1.4,1.32,us,usb000rwt4,1406218774222
2014-07-24T05:21:56.620+00:00,-18.351,-71.426,28.5,4.2,mwr,,155,1.0,0.87,us,usb000rwsh,1406208263533
2014-07-24T04:49:16.460+00:00,-19.559,168.628,41.8,4.7,mb,,82,3.2,1.16,us,usb000rwsb,1406206304322
2014-07-24T03:08:18.740+00:00,39.230,81.155,10.0,4.6,mb,,95,3.9,0.56,us,usb000rwrz,1406200254633
2014-07-24T02:40:49.066+00:00,41.933,-119.647,1.4,3.1,ml,7,119,0.5,0.13,nn,nn00453018,1406221957055
2014-07-24T02:11:25.920+00:00,37.966,-122.044,12.7,2.5,md,91,37,0.0,0.10,nc,nc72263481,1407447530894
2014-07-24T02:05:51.000+00:00,51.837,178.382,111.5,2.6,ml,,,,0.31,ak,ak11335358,1406220730995
2014-07-24T01:49:46.092+00:00,41.878,-119.638,1.0,2.8,ml,5,123,0.5,0.16,nn,nn00453012,1406226804692
2014-07-23T23:55:59.500+00:00,46.271,-111.379,9.7,3.6,mc,61,80,0.2,0.20,mb,mb30652,1406642596229
2014-07-23T22:25:05.500+00:00,19.203,-66.625,25.0,2.8,Md,9,284,0.7,0.15,pr,pr14204006,1408252170000
2014-07-23T22:13:08.000+00:00,62.394,-147.734,18.9,2.7,ml,,,,0.75,ak,ak11335283,1408254691504
2014-07-23T21:39:08.040+00:00,-20.244,-68.702,115.0,5.5,mb,,34,0.4,1.20,us,usb000rwqe,1406217259000
2014-07-23T21:00:46.980+00:00,-21.174,-68.754,135.0,4.2,mb,,46,0.7,0.90,us,usb000rwq1,1406178205473
2014-07-23T17:57:50.200+00:00,18.783,-67.835,21.0,2.8,Md,4,331,0.5,0.07,pr,pr14204005,1406167223381
2014-07-23T17:23:59.980+00:00,-6.484,152.682,29.3,4.9,mb,,49,2.3,0.96,us,usb000rwmx,1406165190499
2014-07-23T16:26:42.700+00:00,48.983,-2.333,2.0,4.0,ml,,,,0.28,us,usb000rwp1,1406238200409
2014-07-23T15:34:33.400+00:00,18.871,-64.428,29.0,2.7,Md,4,324,0.5,0.10,pr,pr14204004,1406158632650
2014-07-23T14:20:38.910+00:00,14.185,-91.661,69.5,4.3,mb,,236,0.3,0.92,us,usb000rwke,1406154200909
2014-07-23T14:03:47.500+00:00,35.879,-97.305,5.1,3.2,ml,,60,,0.36,us,usb000rwk6,1406176718919
2014-07-23T13:57:23.480+00:00,13.655,144.789,110.3,4.6,mb,,66,0.1,0.54,us,usb000rwsa,1406400627372
2014-07-23T12:29:07.700+00:00,-19.601,-178.286,597.4,4.3,mb,,123,3.9,1.02,us,usb000rwjh,1406147506564
2014-07-23T09:57:47.530+00:00,-5.605,-80.878,34.2,4.6,mb,,117,7.5,0.70,us,usb000rwgu,1406111522929
2014-07-23T06:54:39.716+00:00,41.872,-119.636,0.8,2.6,ml,4,221,0.5,0.18,nn,nn00452926,1406152096697
2014-07-23T05:52:28.760+00:00,0.389,67.105,10.0,5.0,mb,,131,12.7,0.76,us,usb000rwdr,1406131898000
2014-07-23T03:48:51.000+00:00,51.258,-174.963,25.7,2.5,ml,,,,0.45,ak,ak11334893,1406135770510
2014-07-23T03:13:33.000+00:00,51.451,-175.675,27.8,2.5,ml,,,,0.82,ak,ak11334873,1406135774069
2014-07-23T02:47:23.200+00:00,18.877,-64.527,10.0,2.6,Md,7,306,0.5,0.23,pr,pr14204001,1406112599869
2014-07-23T02:02:26.580+00:00,35.902,-97.308,5.0,3.3,mb_lg,,41,0.2,0.41,us,usb000rwcu,1406135910015
2014-07-23T00:28:19.720+00:00,16.905,-100.203,36.1,5.0,mb,,151,1.7,0.80,us,usb000rwc3,1406082673292
2014-07-23T00:27:01.380+00:00,-20.595,-177.616,472.7,5.0,mb,,87,5.0,0.84,us,usb000rwc5,1406104171102
2014-07-23T00:25:14.700+00:00,35.834,-97.436,5.0,2.5,mb_lg,,68,0.0,0.39,us,usb000rwdj,1406603982934
2014-07-22T23:48:34.000+00:00,64.122,-150.147,5.2,2.8,ml,,,,0.74,ak,ak11334697,1406101863742
2014-07-22T23:46:51.970+00:00,25.748,-110.416,10.0,4.1,mb,,146,2.1,1.34,us,usb000rwbv,1406101774048
2014-07-22T23:35:14.620+00:00,26.132,89.604,14.7,4.0,mb,,170,2.1,0.80,us,usb000rwbx,1406101071038
2014-07-22T22:58:31.040+00:00,26.216,89.676,15.0,4.2,mb,,188,2.1,0.89,us,usb000rwbn,1406073869205
2014-07-22T22:37:12.000+00:00,59.921,-153.501,100.0,2.9,ml,,,,0.98,ak,ak11334633,1406097584822
2014-07-22T21:56:14.410+00:00,16.844,-100.086,14.5,4.5,mb,,254,1.6,0.84,us,usb000rwb2,1406070734898
2014-07-22T20:50:13.150+00:00,53.126,-168.530,80.8,3.7,mb,,164,0.2,1.48,us,usb000rwa2,1406124016000
2014-07-22T20:15:12.010+00:00,51.680,-173.477,36.2,4.1,mb,,177,0.7,1.10,us,usb000rw98,1406123539000
2014-07-22T17:50:29.800+00:00,36.655,-98.214,4.2,2.6,ml,,101,,1.32,us,usb000rw7l,1406122953000
2014-07-22T17:28:09.700+00:00,35.814,-97.414,4.2,2.6,ml,,52,,1.04,us,usb000rw7t,1406121788000
2014-07-22T17:05:43.000+00:00,61.746,-152.113,0.4,2.7,ml,,,,0.82,ak,ak11334458,1406077697353
2014-07-22T16:14:36.560+00:00,32.286,-115.250,9.7,3.0,ml,13,277,0.1,0.22,ci,ci37249624,1406074637038
2014-07-22T15:32:28.000+00:00,51.818,178.400,118.6,2.5,ml,,,,0.35,ak,ak11334388,1406072108768
2014-07-22T15:30:23.450+00:00,35.851,-119.804,7.5,2.8,md,121,40,0.2,0.28,nc,nc72262506,1407449247314
2014-07-22T15:22:38.790+00:00,27.536,57.333,10.0,5.1,mb,,76,2.8,0.65,us,usb000rw57,1406071515630
2014-07-22T14:56:56.000+00:00,52.833,-169.771,116.7,2.6,ml,,,,0.31,ak,ak11334374,1406069972545
